;position;squad;minutes;xg_per90;shoots_on_t_x_game;passes_x_game;dribbles_x_game;goals
4273;8;5;1550.0;0.4;0.9230769230769231;0.46153846153846156;1.5;9.0
4274;9;5;212.0;0.64;0.2;0.1;0.4;2.0
4275;8;5;3043.0;0.16;0.6666666666666666;3.0277777777777777;2.3333333333333335;9.0
4276;8;5;2103.0;0.32;0.7575757575757576;1.303030303030303;1.7272727272727273;6.0
4277;3;5;2013.0;0.09;0.08695652173913043;1.434782608695652;0.08695652173913043;1.0
4278;9;5;461.0;0.36;0.5;0.3333333333333333;0.25;0.0
4279;3;5;1589.0;0.03;0.0;3.15;0.4;0.0
4280;8;5;609.0;0.1;0.17647058823529413;0.9411764705882353;1.0;0.0
4281;3;5;2970.0;0.03;0.12121212121212122;1.2727272727272727;0.15151515151515152;1.0
4282;3;5;1086.0;0.04;0.13333333333333333;1.2;0.5333333333333333;1.0
4283;6;5;686.0;0.17;0.4;2.8;1.3;1.0
4284;3;5;1759.0;0.0;0.043478260869565216;2.8260869565217392;1.3043478260869565;0.0
4285;6;5;245.0;0.08;0.0;2.2;0.4;0.0
4286;6;5;2291.0;0.15;0.16129032258064516;4.516129032258065;0.4838709677419355;5.0
4287;6;5;1128.0;0.06;0.041666666666666664;1.9583333333333333;0.3333333333333333;0.0
4288;3;5;1874.0;0.06;0.20833333333333334;1.4583333333333333;0.08333333333333333;1.0
4289;9;5;475.0;0.36;0.2;0.26666666666666666;0.3333333333333333;3.0
4290;6;5;3003.0;0.04;0.14705882352941177;3.735294117647059;0.7352941176470589;2.0
4291;6;5;245.0;0.03;0.0;2.0;0.8571428571428571;0.0
4292;9;5;18.0;0.33;0.0;0.0;0.0;0.0
4293;7;5;2220.0;0.09;0.24242424242424243;2.4545454545454546;1.0303030303030303;2.0
4294;6;5;392.0;0.05;0.125;2.5;1.0;0.0
4295;8;5;459.0;0.21;0.3333333333333333;0.8888888888888888;0.4444444444444444;2.0
4296;3;5;2092.0;0.01;0.038461538461538464;2.6923076923076925;0.38461538461538464;0.0
4297;6;6;2872.0;0.06;0.6666666666666666;3.515151515151515;0.6666666666666666;2.0
4298;8;6;1415.0;0.14;0.52;2.0;1.52;3.0
4299;6;6;540.0;0.08;0.5;6.833333333333333;0.16666666666666666;0.0
4301;6;6;2455.0;0.12;0.26666666666666666;1.8666666666666667;0.5666666666666667;2.0
4302;9;6;1276.0;0.27;0.5833333333333334;0.75;0.5;6.0
4303;6;6;1570.0;0.07;0.2631578947368421;2.5789473684210527;0.5263157894736842;2.0
4304;8;6;443.0;0.48;0.4;0.4;0.13333333333333333;1.0
4305;3;6;2790.0;0.06;0.1935483870967742;3.7096774193548385;0.22580645161290322;3.0
4306;8;6;1692.0;0.17;0.5;1.1153846153846154;0.5769230769230769;6.0
4308;3;6;2461.0;0.08;0.32142857142857145;3.142857142857143;1.8214285714285714;3.0
4309;5;6;1503.0;0.18;0.25806451612903225;1.1290322580645162;0.6451612903225806;5.0
4310;3;6;886.0;0.17;0.2;4.7;0.7;1.0
4311;9;6;2925.0;0.4;0.9411764705882353;1.1176470588235294;0.6470588235294118;17.0
4312;3;6;2675.0;0.06;0.16129032258064516;2.935483870967742;0.9032258064516129;2.0
4313;3;4;3060.0;0.04;0.08823529411764706;2.8529411764705883;0.029411764705882353;1.0
4314;3;4;3167.0;0.08;0.16666666666666666;3.388888888888889;0.4722222222222222;4.0
4315;9;4;135.0;0.99;0.14285714285714285;0.7142857142857143;0.0;0.0
4316;8;4;693.0;0.29;0.17391304347826086;0.5652173913043478;0.7391304347826086;3.0
4317;3;4;3420.0;0.0;0.0;3.1315789473684212;0.02631578947368421;0.0
4318;8;4;1341.0;0.16;0.28;0.72;1.08;1.0
4319;6;4;1467.0;0.16;0.47368421052631576;1.4736842105263157;0.631578947368421;2.0
4320;1;4;3144.0;0.16;0.4473684210526316;1.9473684210526316;0.7105263157894737;4.0
4321;7;4;663.0;0.13;0.038461538461538464;0.7692307692307693;0.5;0.0
4322;9;4;3111.0;0.41;0.8421052631578947;1.1578947368421053;0.9473684210526315;13.0
4323;8;4;2355.0;0.31;0.696969696969697;1.4545454545454546;1.7575757575757576;9.0
4324;6;4;3032.0;0.02;0.07894736842105263;5.131578947368421;0.39473684210526316;1.0
4325;6;4;3007.0;0.11;0.42857142857142855;5.6571428571428575;0.34285714285714286;4.0
4329;2;4;1149.0;0.12;0.2631578947368421;3.1578947368421053;0.2631578947368421;2.0
4330;5;4;240.0;0.13;0.034482758620689655;0.5862068965517241;0.13793103448275862;0.0
4331;1;4;710.0;0.04;0.23529411764705882;1.0588235294117647;0.8235294117647058;0.0
4464;3;4;2099.0;0.04;0.03225806451612903;1.1612903225806452;0.45161290322580644;1.0
4465;7;4;1429.0;0.2;0.2903225806451613;0.2903225806451613;0.8387096774193549;1.0
4466;6;4;1293.0;0.02;0.11764705882352941;2.1176470588235294;0.9411764705882353;0.0
4467;3;4;2663.0;0.04;0.25806451612903225;2.935483870967742;0.12903225806451613;0.0
4468;3;4;2121.0;0.03;0.12;1.08;0.16;2.0
4469;6;4;786.0;0.0;0.0;1.3846153846153846;0.23076923076923078;0.0
4470;6;4;1967.0;0.09;0.23333333333333334;1.5333333333333334;0.3333333333333333;0.0
4471;9;4;96.0;0.19;0.0;0.6;0.4;0.0
4472;9;4;2782.0;0.34;0.7777777777777778;2.1944444444444446;0.3333333333333333;11.0
4473;3;4;2654.0;0.03;0.03225806451612903;2.2903225806451615;0.0967741935483871;1.0
4474;3;4;90.0;0.0;0.0;2.0;0.0;0.0
4475;9;4;22.0;0.1;1.0;0.0;1.0;0.0
4476;3;4;1197.0;0.05;0.058823529411764705;1.5294117647058822;0.11764705882352941;1.0
4477;6;4;152.0;0.0;0.0;0.6666666666666666;1.0;0.0
4478;3;4;852.0;0.06;0.0;2.0;0.6666666666666666;0.0
4479;3;4;90.0;0.0;0.0;0.0;0.0;0.0
4480;7;4;864.0;0.05;0.25;0.6875;0.75;1.0
4481;3;4;1903.0;0.02;0.043478260869565216;1.9565217391304348;0.6086956521739131;0.0
4483;9;4;2496.0;0.36;0.4117647058823529;0.9117647058823529;0.6176470588235294;11.0
4484;6;4;1344.0;0.06;0.05;1.85;0.45;1.0
4485;6;4;1088.0;0.02;0.03333333333333333;0.3;0.13333333333333333;1.0
4486;6;4;1634.0;0.03;0.07142857142857142;0.5;0.8571428571428571;0.0
4488;7;4;573.0;0.2;0.2631578947368421;0.3157894736842105;0.5789473684210527;1.0
4490;3;4;238.0;0.0;0.0;0.16666666666666666;0.0;0.0
4491;6;4;2165.0;0.1;0.3103448275862069;1.9310344827586208;0.7586206896551724;2.0
4492;6;4;1283.0;0.02;0.0625;2.625;1.5;0.0
4493;8;4;544.0;0.17;0.26666666666666666;1.0;0.7333333333333333;2.0
4494;3;4;1916.0;0.01;0.045454545454545456;3.0454545454545454;0.8636363636363636;1.0
4495;6;4;1841.0;0.01;0.0;2.9166666666666665;0.5416666666666666;0.0
4496;6;4;88.0;0.27;0.2222222222222222;0.6666666666666666;0.2222222222222222;1.0
4497;3;4;1878.0;0.04;0.047619047619047616;2.6666666666666665;1.1428571428571428;1.0
4498;3;4;1971.0;0.02;0.09090909090909091;3.590909090909091;0.5909090909090909;0.0
4499;8;4;349.0;0.02;0.07692307692307693;0.6153846153846154;0.6923076923076923;0.0
4500;8;4;1190.0;0.06;0.1;0.9;1.35;1.0
4501;3;4;1868.0;0.04;0.18181818181818182;1.4545454545454546;0.45454545454545453;2.0
4502;8;4;1202.0;0.11;0.3333333333333333;1.0;0.7222222222222222;1.0
4503;9;4;231.0;0.37;0.6;1.2;0.6;1.0
4504;6;4;1133.0;0.05;0.0;2.9411764705882355;0.35294117647058826;0.0
4505;9;4;1921.0;0.43;0.6956521739130435;1.3478260869565217;0.9565217391304348;9.0
4507;3;4;855.0;0.02;0.08333333333333333;3.0833333333333335;0.5;1.0
4508;7;4;2001.0;0.14;0.5;2.25;2.0416666666666665;2.0
4509;9;4;614.0;0.28;0.5;0.5833333333333334;0.5;2.0
4510;9;4;9.0;4.47;1.0;0.0;0.0;1.0
4511;3;4;842.0;0.01;0.1;2.2;0.5;0.0
4512;9;4;84.0;0.17;0.3333333333333333;1.0;0.3333333333333333;0.0
4513;8;4;1101.0;0.28;0.6;1.8;1.8;5.0
4514;6;4;1364.0;0.02;0.10526315789473684;3.473684210526316;0.5789473684210527;0.0
4515;3;4;630.0;0.0;0.14285714285714285;1.0;0.0;0.0
4516;7;4;115.0;0.14;0.3333333333333333;0.0;0.0;0.0
4517;6;4;992.0;0.02;0.047619047619047616;1.8571428571428572;0.23809523809523808;1.0
4518;3;4;1282.0;0.01;0.0;2.0588235294117645;1.1176470588235294;0.0
4519;9;4;1563.0;0.31;0.75;0.7857142857142857;0.8214285714285714;6.0
4520;9;4;907.0;0.3;0.45;0.35;0.15;4.0
4521;3;4;554.0;0.0;0.0;1.4285714285714286;0.5714285714285714;0.0
4522;6;4;649.0;0.13;0.0;0.9090909090909091;0.5454545454545454;2.0
4524;2;4;1747.0;0.11;0.4583333333333333;1.8333333333333333;1.0833333333333333;1.0
4525;3;4;60.0;0.0;1.0;1.0;3.0;0.0
4526;3;4;450.0;0.0;0.0;0.6;0.8;0.0
4527;6;4;1579.0;0.18;0.8;3.6;3.05;1.0
4528;9;4;68.0;0.22;0.0;0.5;0.25;0.0
4529;3;4;1980.0;0.01;0.09090909090909091;3.4545454545454546;0.2727272727272727;0.0
4530;6;4;1871.0;0.09;0.25;3.9166666666666665;0.9583333333333334;2.0
4531;7;4;306.0;0.25;0.625;0.125;1.125;3.0
4532;7;4;683.0;0.37;0.375;0.4375;0.9375;3.0
4533;6;4;59.0;0.0;0.0;0.0;1.0;0.0
4534;6;4;113.0;0.1;0.0;0.3333333333333333;0.16666666666666666;0.0
4535;3;4;812.0;0.07;0.2727272727272727;1.0909090909090908;0.0;0.0
4536;3;4;455.0;0.0;0.0;2.375;0.375;0.0
4537;6;4;1542.0;0.11;0.36;1.12;0.72;1.0
4538;6;4;79.0;0.44;3.0;33.0;7.0;1.0
4539;6;4;2505.0;0.04;0.39285714285714285;5.0;1.3928571428571428;1.0
4540;7;4;1508.0;0.07;0.21739130434782608;1.8695652173913044;2.652173913043478;1.0
4541;3;4;2340.0;0.02;0.07407407407407407;1.7407407407407407;0.1111111111111111;1.0
4542;3;4;2052.0;0.04;0.0;1.7826086956521738;0.34782608695652173;0.0
4543;9;8;3136.0;0.45;1.1111111111111112;0.75;0.6944444444444444;22.0
4544;3;8;1158.0;0.04;0.13333333333333333;2.1333333333333333;1.0666666666666667;1.0
4545;6;8;1692.0;0.03;0.125;5.0;1.2083333333333333;0.0
4546;3;8;1102.0;0.06;0.14285714285714285;2.5714285714285716;0.9285714285714286;1.0
4547;6;8;1748.0;0.03;0.20833333333333334;5.5;1.2083333333333333;0.0
4548;3;8;581.0;0.01;0.0;1.625;0.25;0.0
4549;3;8;1701.0;0.04;0.0;2.0;0.5384615384615384;0.0
4550;9;8;1874.0;0.41;0.8666666666666667;0.9333333333333333;0.8333333333333334;10.0
4552;3;8;2809.0;0.06;0.21212121212121213;3.0;0.12121212121212122;2.0
4553;3;8;1386.0;0.02;0.05;2.45;1.1;0.0
4554;3;8;113.0;0.0;0.0;2.0;0.0;0.0
4555;9;8;663.0;0.31;0.35714285714285715;0.14285714285714285;0.7857142857142857;3.0
4557;9;8;112.0;0.2;0.0;1.0;0.6666666666666666;0.0
4558;3;8;270.0;0.03;0.0;2.6666666666666665;0.3333333333333333;0.0
4559;3;8;1207.0;0.06;0.2;3.2;0.13333333333333333;0.0
4560;9;8;631.0;0.13;0.23529411764705882;0.5294117647058824;0.9411764705882353;1.0
4561;9;8;633.0;0.45;0.38461538461538464;0.46153846153846156;0.7692307692307693;2.0
4562;6;8;1438.0;0.08;0.16666666666666666;3.3333333333333335;1.1666666666666667;1.0
4563;3;8;1696.0;0.05;0.10526315789473684;1.368421052631579;0.2631578947368421;2.0
4564;9;8;2010.0;0.2;0.5161290322580645;0.7741935483870968;2.3225806451612905;5.0
4565;4;8;1753.0;0.07;0.15384615384615385;1.4615384615384615;1.1923076923076923;1.0
4566;3;8;249.0;0.01;0.2;1.0;0.4;1.0
4567;3;8;989.0;0.02;0.13333333333333333;1.4666666666666666;0.8;1.0
4568;6;8;1512.0;0.1;0.20689655172413793;1.5172413793103448;0.4482758620689655;1.0
4569;7;8;857.0;0.25;0.13793103448275862;1.0689655172413792;0.7586206896551724;1.0
4570;6;8;2586.0;0.01;0.0967741935483871;6.161290322580645;0.8709677419354839;1.0
4571;7;2;18.0;0.0;0.0;0.5;0.0;0.0
4572;9;2;548.0;0.31;0.2777777777777778;0.3888888888888889;0.5;0.0
4573;6;2;259.0;0.03;0.0;4.0;0.5;0.0
4574;3;2;1031.0;0.02;0.05555555555555555;2.4444444444444446;0.3333333333333333;1.0
4575;3;2;1447.0;0.05;0.058823529411764705;2.7058823529411766;0.11764705882352941;1.0
4576;8;2;2051.0;0.26;0.5588235294117647;0.4411764705882353;1.0294117647058822;4.0
4577;8;2;3233.0;0.18;0.6111111111111112;2.611111111111111;1.9722222222222223;8.0
4578;3;2;2041.0;0.02;0.12;2.68;0.96;0.0
4579;3;2;1545.0;0.12;0.16666666666666666;2.3333333333333335;0.6111111111111112;1.0
4581;6;2;1534.0;0.09;0.37037037037037035;1.8518518518518519;0.2222222222222222;3.0
4582;8;2;335.0;0.06;0.1;1.1;0.8;0.0
4583;8;2;117.0;0.04;0.0;0.16666666666666666;0.3333333333333333;0.0
4584;3;2;2039.0;0.07;0.16;1.8;0.28;1.0
4585;6;2;195.0;0.05;0.0;0.9;0.1;0.0
4586;6;2;2612.0;0.08;0.3333333333333333;3.1666666666666665;0.8333333333333334;3.0
4587;6;2;2312.0;0.15;0.6785714285714286;2.5357142857142856;1.8928571428571428;3.0
4588;3;2;2902.0;0.03;0.12121212121212122;1.9696969696969697;0.3333333333333333;2.0
4589;9;2;1782.0;0.25;0.8095238095238095;1.0;0.6666666666666666;5.0
4590;6;2;1836.0;0.01;0.034482758620689655;1.2758620689655173;0.4827586206896552;0.0
4593;9;2;943.0;0.18;0.21428571428571427;0.42857142857142855;0.6428571428571429;1.0
4594;3;2;2291.0;0.02;0.14285714285714285;2.7142857142857144;0.35714285714285715;1.0
4595;3;2;1091.0;0.02;0.0;1.6428571428571428;0.14285714285714285;0.0
4596;8;2;1950.0;0.18;0.5;0.4411764705882353;1.1764705882352942;6.0
4597;8;2;51.0;0.06;0.0;0.0;0.25;0.0
4598;3;8;80.0;0.03;0.0;0.5;0.0;0.0
4599;8;8;190.0;0.86;0.5714285714285714;0.2857142857142857;0.7142857142857143;0.0
4600;3;8;18.0;0.43;0.0;0.0;0.0;0.0
4601;3;8;959.0;0.02;0.0;0.8571428571428571;0.14285714285714285;0.0
4602;3;8;1769.0;0.08;0.14814814814814814;1.5925925925925926;0.5185185185185185;1.0
4603;9;8;82.0;0.46;0.4;0.4;0.8;0.0
4604;9;8;1.0;0.0;0.0;0.0;0.0;0.0
4605;3;8;2783.0;0.06;0.08823529411764706;2.5;0.38235294117647056;2.0
4606;6;8;2337.0;0.07;0.22580645161290322;4.129032258064516;0.6774193548387096;2.0
4608;7;8;2842.0;0.27;1.1388888888888888;4.138888888888889;2.0833333333333335;7.0
4609;3;8;2617.0;0.2;0.5882352941176471;2.2941176470588234;0.47058823529411764;9.0
4610;3;8;2356.0;0.06;0.09375;1.625;0.3125;0.0
4611;9;8;1663.0;0.5;1.3846153846153846;2.4615384615384617;2.423076923076923;15.0
4612;3;8;292.0;0.02;0.2;0.6;0.0;0.0
4613;3;8;2480.0;0.09;0.1;2.033333333333333;0.13333333333333333;2.0
4614;7;8;1535.0;0.28;0.7941176470588235;1.9705882352941178;1.7647058823529411;8.0
4615;3;8;543.0;0.0;0.0;2.2857142857142856;0.14285714285714285;0.0
4616;9;8;1260.0;0.99;1.0;0.7941176470588235;0.9117647058823529;18.0
4617;7;8;2417.0;0.38;0.4857142857142857;3.3142857142857145;0.6285714285714286;9.0
4618;9;8;17.0;1.87;0.0;0.0;0.0;0.0
4619;6;8;2721.0;0.06;0.17142857142857143;5.0;0.34285714285714286;2.0
4622;3;8;280.0;0.02;0.0;1.7142857142857142;0.42857142857142855;0.0
4623;6;8;211.0;0.0;0.0;2.4285714285714284;0.7142857142857143;0.0
4624;3;8;2608.0;0.09;0.3333333333333333;4.606060606060606;0.48484848484848486;2.0
4625;9;8;27.0;0.36;0.3333333333333333;0.6666666666666666;0.6666666666666666;1.0
4626;9;8;2026.0;0.63;1.25;0.6428571428571429;1.1428571428571428;18.0
4627;9;5;208.0;0.58;0.21428571428571427;0.21428571428571427;0.14285714285714285;1.0
4628;3;5;2810.0;0.04;0.0625;2.25;0.34375;0.0
4629;3;5;563.0;0.01;0.0;1.1111111111111112;0.1111111111111111;0.0
4630;3;5;2850.0;0.04;0.2727272727272727;3.393939393939394;1.4242424242424243;2.0
4631;3;5;2872.0;0.04;0.2;1.8857142857142857;1.4857142857142858;3.0
4632;9;5;1442.0;0.09;0.3333333333333333;0.8333333333333334;0.7083333333333334;1.0
4633;6;5;394.0;0.03;0.18181818181818182;1.1818181818181819;0.0;0.0
4634;6;5;3029.0;0.02;0.0;3.0277777777777777;0.25;0.0
4635;7;5;2869.0;0.34;0.0;0.2;0.22857142857142856;15.0
4636;9;5;695.0;0.17;0.29411764705882354;0.5294117647058824;0.47058823529411764;0.0
4638;8;5;364.0;0.05;0.16666666666666666;0.3333333333333333;0.25;1.0
4639;8;5;250.0;0.02;0.1;0.1;0.3;0.0
4640;5;5;623.0;0.02;0.0;0.7142857142857143;0.7857142857142857;0.0
4641;6;5;1787.0;0.04;0.34615384615384615;2.9615384615384617;0.7307692307692307;1.0
4642;4;5;541.0;0.01;0.0;1.1538461538461537;0.15384615384615385;0.0
4643;3;5;2970.0;0.05;0.12121212121212122;3.484848484848485;0.24242424242424243;1.0
4644;8;5;2382.0;0.15;0.41935483870967744;2.5161290322580645;1.7419354838709677;5.0
4645;3;5;1572.0;0.02;0.15;1.55;0.3;0.0
4646;6;5;359.0;0.13;0.1111111111111111;0.4444444444444444;0.0;0.0
4647;6;5;741.0;0.11;0.29411764705882354;0.8823529411764706;1.0;1.0
4649;6;5;1269.0;0.05;0.15;1.9;0.4;0.0
4650;9;5;531.0;0.47;0.2631578947368421;0.21052631578947367;0.2631578947368421;3.0
4651;9;5;2939.0;0.22;0.5526315789473685;0.5;1.3157894736842106;6.0
4653;3;7;1076.0;0.04;0.14285714285714285;2.0;0.2857142857142857;0.0
4654;9;7;25.0;0.0;0.0;0.0;0.0;0.0
4655;7;7;631.0;0.25;0.4;1.2;1.2;1.0
4656;6;7;4.0;0.0;0.0;0.0;0.0;0.0
4657;7;7;2061.0;0.29;0.5151515151515151;0.8181818181818182;1.2424242424242424;5.0
4658;9;7;1350.0;0.46;0.34782608695652173;0.782608695652174;0.6521739130434783;5.0
4659;3;7;2102.0;0.05;0.2;1.12;0.16;1.0
4660;8;7;1745.0;0.38;0.6666666666666666;1.5185185185185186;0.7407407407407407;6.0
4661;3;7;1217.0;0.05;0.11764705882352941;2.0588235294117645;0.17647058823529413;0.0
4662;6;7;1123.0;0.06;0.047619047619047616;3.7142857142857144;0.7619047619047619;0.0
4663;6;7;2698.0;0.08;0.28125;3.71875;0.59375;4.0
4664;6;7;925.0;0.05;0.13636363636363635;1.3181818181818181;0.9545454545454546;0.0
4665;7;7;1368.0;0.12;0.1724137931034483;0.9310344827586207;0.8620689655172413;3.0
4666;3;7;2396.0;0.03;0.09375;1.3125;0.4375;1.0
4667;3;7;1755.0;0.03;0.09523809523809523;1.8571428571428572;0.047619047619047616;0.0
4668;9;7;2098.0;0.56;0.7941176470588235;0.5294117647058824;0.5588235294117647;12.0
4669;2;7;3072.0;0.13;0.22857142857142856;3.857142857142857;0.6857142857142857;6.0
4671;6;7;2549.0;0.05;0.22857142857142856;5.114285714285714;1.3428571428571427;3.0
4672;9;7;8.0;1.17;0.0;0.0;0.0;0.0
4673;6;7;13.0;0.82;0.0;1.0;0.0;0.0
4674;3;7;325.0;0.0;0.0;0.4;0.8;0.0
4675;3;7;1980.0;0.01;0.045454545454545456;2.8636363636363638;0.18181818181818182;0.0
4676;3;7;1979.0;0.01;0.0;2.48;0.56;0.0
4677;9;7;4.0;0.0;0.0;0.0;0.0;0.0
4678;7;7;1227.0;0.16;0.39285714285714285;1.1071428571428572;1.2857142857142858;3.0
4679;3;7;362.0;0.0;0.0;0.8;0.0;0.0
4680;6;4;1941.0;0.02;0.08695652173913043;2.4347826086956523;0.4782608695652174;1.0
4681;9;4;381.0;0.11;0.3;0.2;0.8;1.0
4682;8;4;367.0;0.43;0.125;0.4375;0.1875;2.0
4683;3;4;1966.0;0.01;0.0;1.1538461538461537;0.15384615384615385;0.0
4684;9;4;966.0;0.4;0.3333333333333333;0.3333333333333333;0.19047619047619047;3.0
4685;3;4;1175.0;0.02;0.0;2.2222222222222223;0.3333333333333333;0.0
4686;3;4;1645.0;0.0;0.0;1.6666666666666667;0.23809523809523808;0.0
4687;7;4;303.0;0.05;0.0;0.6666666666666666;0.3333333333333333;0.0
4688;6;4;886.0;0.02;0.0;2.4545454545454546;0.36363636363636365;0.0
4689;8;4;702.0;0.31;0.26666666666666666;0.5333333333333333;0.5333333333333333;1.0
4690;1;4;674.0;0.07;0.1;1.0;0.2;1.0
4691;3;4;2638.0;0.05;0.16129032258064516;1.5483870967741935;0.1935483870967742;2.0
4692;8;4;457.0;0.07;0.3;0.3;0.5;1.0
4693;6;4;2649.0;0.02;0.0;1.625;0.25;0.0
4695;3;4;1343.0;0.0;0.0;1.55;0.25;0.0
4696;7;4;671.0;0.1;0.375;0.5625;0.5625;2.0
4698;3;4;2706.0;0.13;0.3870967741935484;2.3548387096774195;0.25806451612903225;8.0
4699;6;4;474.0;0.01;0.0;0.9090909090909091;0.8181818181818182;0.0
4700;8;4;2720.0;0.41;1.1515151515151516;0.7272727272727273;1.0;13.0
4701;6;4;375.0;0.02;0.0;0.4166666666666667;0.0;0.0
4702;3;4;96.0;0.0;0.0;0.0;0.5;0.0
4703;7;4;2280.0;0.18;0.5806451612903226;1.032258064516129;1.5806451612903225;4.0
4704;9;4;43.0;0.11;0.5;0.5;0.0;0.0
4705;3;4;397.0;0.02;0.0;0.8571428571428571;0.14285714285714285;0.0
4706;1;4;111.0;0.09;0.0;0.0;0.3333333333333333;0.0
4707;8;4;2530.0;0.24;0.7878787878787878;1.0606060606060606;1.7575757575757576;6.0
4708;3;8;2187.0;0.04;0.1111111111111111;4.666666666666667;0.37037037037037035;2.0
4709;6;8;172.0;0.01;0.25;4.5;0.5;0.0
4710;3;8;238.0;0.09;0.0;1.6666666666666667;0.16666666666666666;0.0
4711;8;8;407.0;0.62;0.7272727272727273;0.45454545454545453;0.45454545454545453;1.0
4712;6;8;2483.0;0.04;0.12121212121212122;7.212121212121212;0.6666666666666666;2.0
4713;3;8;6.0;0.0;0.0;1.0;0.0;0.0
4714;9;8;357.0;0.26;0.4;2.6;3.2;1.0
4715;5;8;1027.0;0.32;0.5;0.5833333333333334;0.9583333333333334;7.0
4716;3;8;1014.0;0.05;0.058823529411764705;2.823529411764706;0.6470588235294118;1.0
4717;9;8;2549.0;0.29;0.6571428571428571;1.457142857142857;0.5142857142857142;9.0
4718;6;8;2115.0;0.04;0.13793103448275862;5.310344827586207;1.3103448275862069;2.0
4719;3;8;2424.0;0.03;0.10714285714285714;5.892857142857143;0.17857142857142858;2.0
4720;6;8;1182.0;0.1;0.23809523809523808;4.809523809523809;1.380952380952381;3.0
4721;8;8;2880.0;0.6;1.9090909090909092;6.303030303030303;5.545454545454546;25.0
4722;9;8;476.0;0.16;0.6;0.6;1.0;1.0
4723;3;8;3092.0;0.07;0.17142857142857143;5.485714285714286;0.2571428571428571;1.0
4724;6;8;510.0;0.1;0.36363636363636365;2.8181818181818183;1.2727272727272727;0.0
4725;8;8;186.0;0.18;0.3333333333333333;2.3333333333333335;1.6666666666666667;0.0
4726;6;8;1589.0;0.12;0.22580645161290322;3.838709677419355;0.25806451612903225;1.0
4727;1;8;2339.0;0.03;0.1;4.266666666666667;0.4666666666666667;1.0
4728;3;8;2097.0;0.04;0.0625;2.875;1.40625;1.0
4729;9;8;1998.0;0.62;1.5;0.6785714285714286;0.8928571428571429;16.0
4731;3;8;77.0;0.0;0.0;1.0;0.0;0.0
4732;3;8;949.0;0.0;0.0;4.384615384615385;0.3076923076923077;0.0
4733;6;8;1671.0;0.23;0.42424242424242425;2.090909090909091;0.2727272727272727;8.0
4734;3;8;90.0;0.0;0.0;7.0;4.0;0.0
4735;3;8;2498.0;0.03;0.25;10.5;0.21428571428571427;1.0
4736;6;8;1771.0;0.13;0.3333333333333333;7.708333333333333;2.4583333333333335;3.0
4737;3;8;1796.0;0.02;0.08333333333333333;5.541666666666667;0.0;0.0
4738;8;8;1505.0;0.25;0.625;1.0416666666666667;2.5;4.0
4739;7;8;1411.0;0.49;1.1304347826086956;4.956521739130435;1.9565217391304348;8.0
4740;7;8;307.0;0.18;0.1111111111111111;1.7777777777777777;1.2222222222222223;1.0
4741;3;8;12.0;0.0;0.0;0.0;0.0;0.0
4742;3;8;2234.0;0.09;0.1724137931034483;3.5517241379310347;3.103448275862069;3.0
4743;8;8;2193.0;0.52;1.2903225806451613;1.3548387096774193;2.064516129032258;12.0
4744;6;8;1512.0;0.3;0.625;3.0833333333333335;0.8333333333333334;6.0
4745;3;8;920.0;0.06;0.05263157894736842;2.3684210526315788;0.5263157894736842;0.0
4746;2;8;2818.0;0.04;0.3939393939393939;7.636363636363637;0.8181818181818182;4.0
4747;9;8;2759.0;0.9;1.903225806451613;1.1612903225806452;1.935483870967742;34.0
4748;1;8;675.0;0.02;0.0;2.5625;0.1875;0.0
4749;7;8;2255.0;0.33;0.6060606060606061;2.757575757575758;0.696969696969697;8.0
4751;3;8;152.0;0.0;0.0;0.6666666666666666;1.0;0.0
4752;9;8;14.0;0.1;0.0;0.0;1.0;0.0
4753;3;8;2790.0;0.06;0.21875;5.53125;0.53125;4.0
4754;8;8;1206.0;0.28;0.5454545454545454;1.0;0.5454545454545454;4.0
4755;3;8;7.0;0.0;0.0;0.0;0.0;0.0
4756;6;8;6.0;0.0;11.0;88.0;0.0;0.0
4757;8;8;72.0;0.06;0.0;1.0;0.0;0.0
4758;3;8;641.0;0.03;0.125;5.5;0.25;0.0
4759;6;8;638.0;0.18;0.23076923076923078;5.461538461538462;0.5384615384615384;1.0
4761;9;8;297.0;0.57;0.6666666666666666;0.3333333333333333;0.1111111111111111;4.0
4762;7;6;735.0;0.14;0.23529411764705882;2.588235294117647;0.8823529411764706;1.0
4763;3;6;641.0;0.01;0.0;1.75;0.25;0.0
4764;1;6;2524.0;0.06;0.16666666666666666;2.6333333333333333;0.43333333333333335;3.0
4765;7;6;3163.0;0.2;0.3888888888888889;3.9444444444444446;1.3333333333333333;6.0
4766;6;6;892.0;0.05;0.15384615384615385;4.384615384615385;1.1538461538461537;0.0
4767;3;6;2839.0;0.04;0.12121212121212122;1.696969696969697;0.6363636363636364;3.0
4768;3;6;1431.0;0.05;0.17647058823529413;2.411764705882353;0.23529411764705882;1.0
4769;7;6;2638.0;0.25;1.25;2.71875;2.625;7.0
4770;6;6;377.0;0.05;0.125;1.125;0.125;0.0
4771;6;6;681.0;0.14;0.1;0.9;0.4;0.0
4772;6;6;2046.0;0.04;0.14285714285714285;3.142857142857143;0.6428571428571429;0.0
